9011
9363
6050
16013
3849
7459
10891
11748
18869
21636
18169
12051
17233
14070
24543
21664
13833
17239
25526
21995
15627
22256
18995
14436
26367
26384
25586
29557
17342
29826
7508
28810
18586
35655
33265
28753
27255
30564
14071
41812
44132
44323
17283
33530
23886
